,0
2142,8.1
2143,4.5
2144,9.3
2145,9.7
2146,2.9
2147,7.3
2148,4.9
2149,6.5
2150,5.7
2151,9.3
2152,4.9
2153,6.1
2154,6.5
2155,21.6
2156,14.9
2157,4.1
2158,7.3
2159,14.9
2160,27.3
2161,8.9
2162,8.5
2163,13.7
2164,9.3
2165,5.3
2166,6.9
2167,7.3
2168,23.7
2169,8.9
2170,8.9
2171,25.7
2172,7.3
2173,10.9
2174,4.9
2175,10.1
2176,5.7
2177,29.87
2178,7.7
2179,4.1
2180,15.3
2181,4.5
2182,4.9
2183,35.87
2184,5.7
2185,4.9
2186,5.3
2187,11.3
2188,16.9
2189,6.1
2190,9.7
2191,4.5
2192,7.7
2193,13.3
2194,7.7
2195,12.5
2196,10.1
2197,14.5
2198,10.5
2199,5.7
2200,8.1
2201,11.7
2202,28.67
2203,8.1
2204,12.9
2205,6.5
2206,5.3
2207,5.7
2208,6.1
2209,4.5
2210,7.7
2211,7.7
2212,14.5
2213,23.3
2214,26.8
2215,4.9
2216,8.5
2217,12.1
2218,18.9
2219,4.1
2220,6.5
2221,6.1
2222,12.1
2223,2.9
2224,7.3
2225,4.5
2226,7.7
2227,16.9
2228,21.3
2229,32.1
2230,10.9
2231,3.7
2232,7.3
2233,8.9
2234,12.1
2235,3.7
2236,6.1
2237,5.3
2238,6.1
2239,16.9
2240,4.9
2241,6.5
2242,10.1
2243,4.9
2244,12.1
2245,9.3
2246,10.9
2247,4.5
2248,13.3
2249,4.5
2250,4.5
2251,10.9
2252,10.27
2253,17.7
2254,4.9
2255,5.3
2256,11.3
2257,19.7
2258,4.9
2259,8.5
2260,5.7
2261,6.5
2262,6.5
2263,8.5
2264,6.9
2265,16.5
2266,4.9
2267,12.1
2268,14.9
2269,5.3
2270,7.7
2271,6.1
2272,5.7
2273,6.1
2274,8.1
2275,4.5
2276,4.5
2277,7.3
2278,8.5
2279,5.7
2280,25.7
2281,3.3
2282,2.9
2283,5.3
2284,4.9
2285,15.7
2286,6.1
2287,6.5
2288,4.1
2289,7.7
2290,6.5
2291,11.3
2292,8.1
2293,10.5
2294,11.3
2295,18.1
2296,7.3
2297,2.5
2298,6.9
2299,12.9
2300,21.47
2301,5.7
2302,7.3
2303,11.3
2304,2.9
2305,5.7
2306,14.5
2307,6.5
2308,5.7
2309,12.1
2310,4.9
2311,4.5
2312,11.7
2313,6.1
2314,5.7
2315,7.3
2316,6.9
2317,13.7
2318,4.5
2319,11.3
2320,7.3
2321,12.1
2322,4.9
2323,11.3
2324,4.1
2325,5.3
2326,5.3
2327,7.7
2328,6.9
2329,10.5
2330,6.9
2331,4.9
2332,6.9
2333,6.1
2334,4.9
2335,19.3
2336,5.7
2337,20.9
2338,8.9
2339,12.9
2340,9.7
2341,8.9
2342,15.3
2343,8.9
2344,12.9
2345,7.3
2346,7.7
2347,11.3
2348,11.7
2349,8.9
2350,5.7
2351,6.9
2352,45.0
2353,4.1
2354,19.3
2355,3.7
2356,11.3
2357,5.3
2358,5.3
2359,6.5
2360,17.7
2361,20.5
2362,4.1
2363,31.7
2364,4.5
2365,8.1
2366,6.9
2367,18.9
2368,6.9
2369,5.7
2370,9.3
2371,9.7
2372,49.57
2373,4.1
2374,10.9
2375,3.7
2376,4.9
2377,11.3
2378,10.5
2379,5.7
2380,8.5
2381,12.9
2382,9.3
2383,16.9
2384,6.5
2385,12.9
2386,5.3
2387,4.5
2388,25.07
2389,30.67
2390,21.7
2391,10.9
2392,6.5
2393,8.5
2394,7.3
2395,14.9
2396,3.3
2397,5.3
2398,9.3
2399,4.9
2400,8.1
2401,6.1
2402,6.1
2403,10.9
2404,8.5
2405,8.9
2406,18.1
2407,14.5
2408,17.7
2409,6.5
2410,29.7
2411,4.9
2412,16.9
2413,5.3
2414,4.9
2415,11.3
2416,49.57
2417,16.5
2418,4.1
2419,11.3
2420,33.3
2421,25.7
2422,10.1
2423,9.3
2424,6.1
2425,12.9
2426,7.7
2427,4.9
2428,13.3
2429,8.5
2430,4.5
2431,13.3
2432,8.1
2433,10.5
2434,25.3
2435,6.5
2436,18.5
2437,7.3
2438,12.9
2439,4.5
2440,7.7
2441,7.3
2442,6.5
2443,34.67
2444,10.9
2445,7.3
2446,4.5
2447,4.1
2448,7.3
2449,5.7
2450,4.5
2451,6.5
2452,8.9
2453,7.3
2454,12.9
2455,2.9
2456,7.3
2457,4.5
2458,3.7
2459,15.3
2460,14.9
2461,7.3
2462,14.1
2463,6.9
2464,7.3
2465,9.7
2466,11.3
2467,5.3
2468,8.9
2469,3.7
2470,7.7
2471,4.1
2472,4.1
2473,4.9
2474,23.3
2475,4.5
2476,26.1
2477,3.7
2478,13.3
2479,20.9
2480,10.5
2481,8.9
2482,38.27
2483,3.7
2484,11.7
2485,6.1
2486,7.7
2487,11.7
2488,6.5
2489,4.9
2490,18.1
2491,18.5
2492,12.1
2493,8.1
2494,15.7
2495,12.1
2496,7.3
2497,8.9
2498,6.5
2499,6.5
2500,4.1
2501,9.3
2502,5.3
2503,6.5
2504,4.1
2505,11.3
2506,6.9
2507,22.5
2508,8.9
2509,5.3
2510,11.7
2511,7.7
2512,10.5
2513,14.5
2514,6.9
2515,5.7
2516,6.5
2517,7.3
2518,7.3
2519,8.5
2520,4.1
2521,4.1
2522,5.3
2523,12.1
2524,6.1
2525,5.7
2526,5.7
2527,3.7
2528,10.1
2529,6.1
2530,5.3
2531,6.5
2532,10.9
2533,6.9
2534,7.7
2535,7.3
2536,10.9
2537,19.7
2538,6.9
2539,4.9
2540,11.7
2541,4.5
2542,8.5
2543,4.9
2544,8.1
2545,7.3
2546,6.1
2547,8.5
2548,6.1
2549,28.9
2550,4.1
2551,15.3
2552,12.9
2553,14.1
2554,7.3
2555,9.3
2556,14.1
2557,3.7
2558,6.1
2559,10.9
2560,6.5
2561,4.5
2562,3.7
2563,7.3
2564,49.57
2565,11.3
2566,4.1
2567,4.9
2568,4.1
2569,10.1
2570,6.1
2571,4.9
2572,5.3
2573,3.3
2574,15.7
2575,8.9
2576,10.1
2577,4.9
2578,11.3
2579,6.1
2580,8.1
2581,10.1
2582,10.9
2583,4.9
2584,3.3
2585,5.7
2586,6.1
2587,4.5
2588,18.5
2589,8.1
2590,8.5
2591,14.9
2592,8.5
2593,6.1
2594,7.7
2595,6.1
2596,10.1
2597,5.7
2598,10.1
2599,8.5
2600,10.9
2601,5.3
2602,12.1
2603,2.9
2604,4.5
2605,6.1
2606,25.9
2607,5.3
2608,10.9
2609,8.9
2610,6.9
2611,12.1
2612,4.9
2613,7.7
2614,30.67
2615,7.3
2616,4.1
2617,6.1
2618,5.3
2619,49.57
2620,5.7
2621,11.3
2622,8.1
2623,5.7
2624,3.3
2625,3.7
2626,5.7
2627,4.5
2628,15.3
2629,6.5
2630,4.5
2631,8.1
2632,8.5
2633,6.1
2634,8.1
2635,5.7
2636,5.7
2637,10.9
2638,6.9
2639,6.5
2640,4.1
2641,4.1
2642,6.5
2643,8.5
2644,20.5
2645,8.9
2646,6.5
2647,6.1
2648,8.9
2649,7.3
2650,10.5
2651,27.7
2652,4.1
2653,38.27
2654,12.5
2655,8.9
2656,4.9
2657,23.07
2658,5.7
2659,8.9
2660,12.1
2661,4.9
2662,3.3
2663,4.5
2664,12.9
2665,8.5
2666,12.9
2667,6.5
2668,7.3
2669,8.1
2670,3.7
2671,8.1
2672,6.5
2673,5.3
2674,5.7
2675,6.9
2676,3.7
2677,12.9
2678,16.5
2679,10.5
2680,5.7
2681,5.7
2682,17.3
2683,5.7
2684,5.7
2685,22.5
2686,49.57
2687,7.7
2688,14.9
2689,8.1
2690,6.9
2691,8.5
2692,12.1
2693,5.7
2694,14.5
2695,7.3
2696,5.7
2697,3.3
2698,6.9
2699,10.9
2700,23.87
2701,18.5
2702,46.5
2703,6.1
2704,4.5
2705,10.9
2706,4.5
2707,10.9
2708,12.1
2709,12.1
2710,6.1
2711,7.3
2712,5.7
2713,6.1
2714,9.7
2715,5.7
2716,8.9
2717,7.7
2718,8.1
2719,8.1
2720,6.9
2721,9.7
2722,6.1
2723,6.5
2724,8.5
2725,6.1
2726,27.07
2727,4.9
2728,16.5
2729,5.7
2730,5.3
2731,9.3
2732,8.9
2733,6.9
2734,8.1
2735,5.3
2736,16.1
2737,7.3
2738,6.5
2739,5.7
2740,11.3
2741,5.7
2742,4.9
2743,6.1
2744,22.1
2745,7.7
2746,22.5
2747,5.3
2748,5.7
2749,11.7
2750,6.9
2751,6.1
2752,4.5
2753,8.1
2754,6.9
2755,7.3
2756,7.7
2757,2.5
2758,7.3
2759,23.3
2760,11.7
2761,8.1
2762,4.5
2763,5.7
2764,5.7
2765,6.1
2766,6.5
2767,6.1
2768,14.9
2769,6.5
2770,4.5
2771,4.9
2772,15.7
2773,6.5
2774,7.3
2775,4.9
2776,5.3
2777,4.9
2778,8.1
2779,8.1
2780,9.3
2781,4.5
2782,8.1
2783,15.7
2784,12.1
2785,10.5
2786,5.3
2787,9.7
2788,9.7
2789,5.7
2790,11.7
2791,17.3
2792,9.7
2793,10.1
2794,7.7
2795,7.3
2796,7.7
2797,3.3
2798,12.5
2799,9.3
2800,8.5
2801,10.1
2802,7.3
2803,5.7
2804,6.9
2805,7.7
2806,6.5
2807,15.3
2808,14.9
2809,9.3
2810,4.5
2811,12.9
2812,5.7
2813,6.1
2814,5.3
2815,5.7
2816,6.1
2817,6.5
2818,4.5
2819,10.5
2820,18.1
2821,11.7
2822,4.5
2823,12.1
2824,49.57
2825,7.3
2826,4.1
2827,8.1
2828,5.3
2829,6.5
2830,4.1
2831,11.7
2832,7.3
2833,8.5
2834,3.7
2835,5.3
2836,49.57
2837,5.3
2838,4.5
2839,6.9
2840,5.7
2841,19.7
2842,20.5
2843,6.5
2844,11.3
2845,18.1
2846,3.7
2847,4.5
2848,4.5
2849,13.3
2850,5.7
2851,5.3
2852,12.9
2853,14.9
2854,9.3
2855,4.9
2856,10.1
2857,7.3
2858,18.1
2859,6.1
2860,8.9
2861,7.7
2862,4.9
2863,13.3
2864,3.7
2865,13.3
2866,7.7
2867,4.9
2868,7.3
2869,9.3
2870,4.1
2871,4.5
2872,4.9
2873,10.1
2874,9.7
2875,8.9
2876,10.9
2877,20.1
2878,9.7
2879,10.1
2880,11.3
2881,4.5
2882,5.3
2883,6.5
2884,10.9
2885,5.7
2886,9.3
2887,12.5
2888,10.5
2889,14.1
2890,4.9
2891,11.7
2892,26.5
2893,12.5
2894,7.3
2895,11.3
2896,7.7
2897,7.3
2898,3.7
2899,6.9
2900,10.5
2901,10.5
2902,15.7
2903,3.3
2904,5.7
2905,9.3
2906,11.3
2907,3.7
2908,9.7
2909,7.7
2910,7.3
2911,3.3
2912,15.7
2913,4.1
2914,13.7
2915,2.9
2916,4.1
2917,9.3
2918,7.7
2919,6.1
2920,7.3
2921,11.3
2922,10.5
2923,49.57
2924,2.9
2925,29.87
2926,29.47
2927,13.7
2928,9.7
2929,6.5
2930,4.5
2931,9.7
2932,17.3
2933,12.9
2934,7.7
2935,8.9
2936,26.27
2937,6.9
2938,8.9
2939,4.9
2940,18.5
2941,10.1
2942,5.3
2943,44.1
2944,8.9
2945,8.9
2946,5.3
2947,14.1
2948,8.5
2949,49.57
2950,8.1
2951,9.7
2952,9.3
2953,3.7
2954,27.87
2955,14.9
2956,8.5
2957,6.9
2958,5.3
2959,8.5
2960,6.5
2961,10.5
2962,4.9
2963,15.3
2964,6.1
2965,6.5
2966,49.57
2967,5.3
2968,9.7
2969,6.5
2970,3.3
2971,8.9
2972,15.7
2973,4.1
2974,10.9
2975,4.9
2976,15.7
2977,6.5
2978,4.5
2979,6.1
2980,10.9
2981,14.9
2982,6.1
2983,5.3
2984,31.07
2985,4.5
2986,12.1
2987,27.87
2988,4.9
2989,12.9
2990,5.3
2991,9.7
2992,5.7
2993,8.1
2994,8.9
2995,6.5
2996,4.1
2997,3.7
2998,23.3
2999,5.3
3000,5.3
3001,5.3
3002,13.7
3003,14.1
3004,15.7
3005,3.3
3006,3.3
3007,7.7
3008,9.7
3009,14.5
3010,10.1
3011,4.5
3012,15.3
3013,4.9
3014,4.1
3015,16.1
3016,4.1
3017,10.1
3018,5.3
3019,6.1
3020,8.5
3021,4.9
3022,7.3
3023,8.9
3024,38.9
3025,9.7
3026,6.1
3027,6.1
3028,6.9
3029,4.5
3030,12.9
3031,29.47
3032,24.27
3033,10.5
3034,8.1
3035,3.7
3036,4.1
3037,4.1
3038,8.5
3039,20.1
3040,3.7
3041,10.5
3042,6.1
3043,4.1
3044,14.5
3045,7.3
3046,6.1
3047,3.7
3048,5.3
3049,13.3
3050,49.57
3051,14.5
3052,9.7
3053,9.7
3054,9.3
3055,7.7
3056,30.67
3057,49.57
3058,5.3
3059,12.5
3060,7.7
3061,14.1
3062,15.7
3063,9.7
3064,5.3
3065,4.5
3066,8.5
3067,4.5
3068,5.3
3069,8.1
3070,6.9
3071,5.3
3072,14.9
3073,12.1
3074,9.7
3075,4.9
3076,15.3
3077,7.7
3078,5.3
3079,6.1
3080,12.5
3081,19.7
3082,15.3
3083,8.1
3084,14.9
3085,4.5
3086,5.3
3087,14.9
3088,10.5
3089,10.9
3090,10.1
3091,4.5
3092,7.3
3093,8.9
3094,49.57
3095,10.5
3096,7.3
3097,4.1
3098,7.7
3099,15.7
3100,7.7
3101,10.1
3102,4.5
3103,3.3
3104,10.5
3105,19.7
3106,4.9
3107,10.1
3108,7.7
3109,8.5
3110,8.1
3111,4.9
3112,8.9
3113,3.7
3114,9.7
3115,10.9
3116,3.3
3117,18.5
3118,4.1
3119,5.7
3120,7.7
3121,6.9
3122,6.1
3123,5.7
3124,10.1
3125,10.9
3126,29.3
3127,32.1
3128,8.9
3129,7.3
3130,4.5
3131,5.7
3132,6.5
3133,12.5
3134,6.9
3135,15.87
3136,5.7
3137,10.5
3138,7.7
3139,5.3
3140,11.3
3141,7.7
3142,8.1
3143,9.3
3144,8.5
3145,4.9
3146,12.9
3147,5.7
3148,3.3
3149,49.57
3150,5.3
3151,6.1
3152,13.7
3153,6.5
3154,5.7
3155,3.3
3156,5.3
3157,9.7
3158,17.3
3159,5.7
3160,4.5
3161,7.3
3162,6.1
3163,11.7
3164,6.1
3165,7.3
3166,4.1
3167,8.1
3168,11.3
3169,8.9
3170,6.9
3171,4.5
3172,6.5
3173,8.5
3174,3.3
3175,7.3
3176,17.7
3177,2.5
3178,3.7
3179,49.57
3180,7.7
3181,14.1
3182,4.1
3183,8.9
3184,16.1
3185,7.7
3186,8.5
3187,7.7
3188,4.9
3189,10.5
3190,49.57
3191,9.3
3192,6.5
3193,8.1
3194,9.3
3195,8.5
3196,6.9
3197,11.3
3198,9.3
3199,6.9
3200,6.1
3201,5.3
3202,15.3
3203,5.3
3204,7.7
3205,22.5
3206,10.5
3207,12.1
3208,23.87
3209,14.1
3210,35.3
3211,4.9
3212,5.7
3213,12.1
3214,7.3
3215,9.3
3216,32.1
3217,6.5
3218,9.3
3219,6.1
3220,9.3
3221,30.5
3222,5.7
3223,9.3
3224,5.3
3225,11.3
3226,10.9
3227,7.7
3228,7.3
3229,4.1
3230,4.5
3231,6.9
3232,30.67
3233,4.1
3234,12.5
3235,8.9
3236,9.7
3237,10.1
3238,7.7
3239,4.5
3240,8.1
3241,4.5
3242,4.9
3243,10.5
3244,4.5
3245,7.3
3246,6.5
3247,6.5
3248,6.1
3249,9.3
3250,3.3
3251,13.3
3252,5.3
3253,4.1
3254,8.1
3255,10.5
3256,8.9
3257,10.1
3258,7.7
3259,14.5
3260,7.7
3261,4.9
3262,5.3
3263,2.9
3264,11.3
3265,8.9
3266,7.3
3267,9.3
3268,5.3
3269,13.7
3270,6.1
3271,13.7
3272,5.7
3273,5.3
3274,21.3
3275,11.3
3276,8.1
3277,28.27
3278,3.3
3279,4.1
3280,4.9
3281,7.7
3282,8.1
3283,11.7
3284,8.5
3285,6.5
3286,10.1
3287,5.3
3288,6.9
3289,6.5
3290,5.7
3291,5.3
3292,7.3
3293,5.7
3294,3.7
3295,5.7
3296,10.1
3297,17.47
3298,3.3
3299,15.3
3300,5.7
3301,5.7
3302,7.7
3303,7.7
3304,7.3
3305,29.87
3306,12.9
3307,6.9
3308,4.9
3309,4.9
3310,7.3
3311,4.5
3312,10.5
3313,14.5
3314,11.3
3315,11.3
3316,11.7
3317,28.67
3318,6.1
3319,5.7
3320,4.1
3321,6.9
3322,17.3
3323,7.3
3324,6.9
3325,8.1
3326,2.5
3327,10.5
3328,8.9
3329,8.9
3330,6.1
3331,8.9
3332,9.3
3333,3.3
3334,5.7
3335,6.5
3336,22.9
3337,6.9
3338,29.87
3339,4.5
3340,6.1
3341,14.1
3342,13.3
3343,10.9
3344,8.5
3345,5.7
3346,5.3
3347,7.7
3348,11.3
3349,21.47
3350,2.5
3351,12.9
3352,12.5
3353,5.7
3354,6.5
3355,4.9
3356,7.3
3357,7.7
3358,11.7
3359,6.9
3360,36.67
3361,6.9
3362,9.3
3363,9.3
3364,4.5
3365,6.9
3366,8.1
3367,5.3
3368,25.3
3369,9.3
3370,17.7
3371,7.3
3372,8.5
3373,22.9
3374,13.3
3375,7.7
3376,4.5
3377,3.7
3378,16.9
3379,16.5
3380,10.5
3381,4.9
3382,12.1
3383,10.1
3384,4.5
3385,26.9
3386,11.7
3387,7.3
3388,7.3
3389,7.3
3390,8.5
3391,5.3
3392,4.1
3393,10.5
3394,10.5
3395,15.3
3396,18.1
3397,9.3
3398,5.7
3399,4.1
3400,3.7
3401,4.9
3402,6.1
3403,8.1
3404,4.9
3405,3.7
3406,8.5
3407,5.7
3408,4.1
3409,12.1
3410,5.7
3411,34.8
3412,2.9
3413,4.5
3414,9.7
3415,5.3
3416,5.3
3417,12.1
3418,35.2
3419,4.9
3420,23.3
3421,36.9
3422,9.7
3423,8.9
3424,8.1
3425,7.3
3426,12.1
3427,7.7
3428,4.5
3429,30.0
3430,9.3
3431,12.1
3432,7.3
3433,4.9
3434,7.3
3435,3.7
3436,8.9
3437,6.5
3438,2.9
3439,9.7
3440,6.9
3441,5.7
3442,7.3
3443,49.57
3444,5.7
3445,16.9
3446,7.3
3447,6.1
3448,20.9
3449,5.3
3450,6.1
3451,10.1
3452,5.3
3453,8.1
3454,16.5
3455,9.7
3456,7.7
3457,32.5
3458,7.3
3459,9.3
3460,42.5
3461,4.1
3462,4.5
3463,3.7
3464,5.3
3465,4.1
3466,9.3
3467,5.3
3468,19.7
3469,4.5
3470,21.7
3471,10.9
3472,3.3
3473,22.5
3474,6.5
3475,5.7
3476,5.7
3477,5.3
3478,17.3
3479,10.9
3480,4.5
3481,4.5
3482,6.5
3483,33.87
3484,8.9
3485,5.3
3486,6.9
3487,22.1
3488,8.9
3489,7.7
3490,4.1
3491,6.9
3492,5.7
3493,5.7
3494,4.1
3495,27.07
3496,6.9
3497,6.9
3498,19.7
3499,5.3
3500,16.9
3501,8.1
3502,10.9
3503,12.9
3504,5.7
3505,4.9
3506,9.7
3507,4.1
3508,3.7
3509,17.3
3510,8.9
3511,4.5
3512,9.7
3513,15.3
3514,7.3
3515,18.9
3516,5.3
3517,9.7
3518,30.5
3519,6.5
3520,7.3
3521,4.5
3522,6.1
3523,10.9
3524,13.3
3525,33.87
3526,8.5
3527,10.1
3528,10.5
3529,8.1
3530,11.7
3531,49.57
3532,6.5
3533,10.5
3534,19.3
3535,10.5
3536,5.7
3537,5.7
3538,8.5
3539,7.3
3540,20.1
3541,5.3
3542,17.7
3543,11.7
3544,16.5
3545,6.9
3546,8.5
3547,6.5
3548,8.9
3549,7.3
3550,18.9
3551,25.7
3552,6.9
3553,49.57
3554,6.9
3555,8.9
3556,18.9
3557,6.1
3558,8.9
3559,8.1
3560,4.9
3561,7.3
3562,13.3
3563,10.1
3564,3.3
3565,31.47
3566,14.1
3567,4.9
3568,12.9
3569,10.5
3570,4.9
3571,3.7
3572,6.5
3573,30.5
3574,8.9
3575,4.5
3576,8.9
3577,11.3
3578,8.5
3579,18.5
3580,8.1
3581,10.5
3582,6.1
3583,9.7
3584,6.9
3585,10.1
3586,4.9
3587,6.5
3588,3.3
3589,8.5
3590,8.5
3591,8.9
3592,21.3
3593,6.5
3594,4.1
3595,6.1
3596,4.1
3597,26.1
3598,9.7
3599,5.3
3600,9.3
3601,26.9
3602,16.1
3603,8.1
3604,14.9
3605,5.7
3606,9.7
3607,4.9
3608,4.5
3609,6.9
3610,9.3
3611,6.1
3612,5.7
3613,4.1
3614,13.3
3615,13.3
3616,9.3
3617,4.1
3618,7.7
3619,6.5
3620,6.5
3621,4.9
3622,4.5
3623,7.7
3624,49.57
3625,8.1
3626,4.9
3627,5.7
3628,9.3
3629,10.5
3630,3.3
3631,7.3
3632,5.3
3633,6.9
3634,4.9
3635,16.9
3636,9.3
3637,6.9
3638,3.7
3639,14.1
3640,5.3
3641,9.3
3642,12.9
3643,5.3
3644,16.9
3645,12.5
3646,10.9
3647,8.1
3648,45.0
3649,4.5
3650,45.0
3651,7.7
3652,14.5
3653,11.7
3654,45.0
3655,11.7
3656,6.1
3657,25.87
3658,8.5
3659,27.87
3660,18.9
3661,4.5
3662,9.3
3663,6.5
3664,29.47
3665,5.3
3666,10.1
3667,8.9
3668,12.1
3669,11.3
3670,6.5
3671,5.7
3672,7.3
3673,7.3
3674,5.7
3675,11.3
3676,8.5
3677,45.0
3678,11.3
3679,15.7
3680,17.3
3681,4.9
3682,7.7
3683,5.3
3684,17.3
3685,6.5
3686,6.5
3687,10.1
3688,6.1
3689,16.5
3690,20.5
3691,3.3
3692,9.3
3693,4.1
3694,11.7
3695,3.7
3696,11.3
3697,10.9
3698,4.1
3699,8.9
3700,15.3
3701,4.1
3702,19.7
3703,10.9
3704,7.3
3705,4.9
3706,27.3
3707,7.7
3708,7.7
3709,8.9
3710,26.67
3711,5.3
3712,8.5
3713,4.1
3714,14.5
3715,11.3
3716,5.7
3717,5.3
3718,5.7
3719,4.9
3720,7.3
3721,4.9
3722,14.9
3723,6.5
3724,5.7
3725,15.7
3726,4.9
3727,4.1
3728,4.9
3729,7.7
3730,3.7
3731,6.9
3732,10.1
3733,10.1
3734,7.7
3735,9.3
3736,8.9
3737,4.5
3738,13.7
3739,6.9
3740,15.7
3741,4.9
3742,10.1
3743,9.3
3744,5.7
3745,6.1
3746,7.7
3747,11.7
3748,5.3
3749,23.7
3750,4.5
3751,8.1
3752,4.9
3753,7.3
3754,4.5
3755,4.9
3756,10.1
3757,16.1
3758,10.5
3759,33.17
3760,12.9
3761,29.47
3762,5.3
3763,8.1
3764,12.5
3765,4.9
3766,7.7
3767,6.5
3768,7.7
3769,4.1
3770,8.5
3771,4.9
3772,10.9
3773,4.1
3774,14.1
3775,6.5
3776,12.5
3777,11.7
3778,8.1
3779,7.7
3780,6.9
3781,8.1
3782,17.3
3783,10.1
3784,6.1
3785,5.3
3786,6.1
3787,9.3
3788,8.9
3789,8.1
3790,7.3
3791,7.7
3792,7.3
3793,18.67
3794,10.9
3795,6.1
3796,4.1
3797,6.5
3798,10.1
3799,10.9
3800,14.9
3801,7.7
3802,13.3
3803,4.9
3804,8.1
3805,5.7
3806,6.5
3807,3.7
3808,9.7
3809,26.5
3810,6.5
3811,15.3
3812,20.0
3813,11.7
3814,8.5
3815,4.1
3816,7.7
3817,4.5
3818,4.1
3819,6.9
3820,49.57
3821,17.7
3822,6.5
3823,5.7
3824,14.5
3825,35.47
3826,6.9
3827,12.1
3828,15.3
3829,12.9
3830,4.9
3831,5.7
3832,10.1
3833,12.9
3834,8.9
3835,8.9
3836,9.3
3837,12.1
3838,8.1
3839,4.9
3840,8.1
3841,8.9
3842,8.1
3843,13.7
3844,6.5
3845,13.3
3846,7.7
3847,18.1
3848,5.3
3849,7.3
3850,7.7
3851,8.1
3852,6.9
3853,8.5
3854,3.7
3855,6.1
3856,14.5
3857,4.5
3858,6.1
3859,5.7
3860,12.5
3861,7.3
3862,6.5
3863,21.3
3864,13.7
3865,11.7
3866,7.3
3867,6.1
3868,6.9
3869,10.5
3870,9.3
3871,10.9
3872,7.3
3873,9.7
3874,11.3
3875,6.5
3876,3.3
3877,5.3
3878,5.3
3879,7.7
3880,5.3
3881,8.1
3882,14.5
3883,6.9
3884,10.5
3885,6.1
3886,3.3
3887,8.9
3888,5.7
3889,4.9
3890,13.7
3891,4.5
3892,49.57
3893,4.5
3894,9.7
3895,29.87
3896,19.3
3897,5.3
3898,8.9
3899,19.7
3900,16.9
3901,6.1
3902,5.3
3903,4.5
3904,6.5
3905,7.3
3906,7.7
3907,3.7
3908,10.9
3909,12.5
3910,4.5
3911,6.9
3912,8.9
3913,4.5
3914,4.5
3915,6.1
3916,8.9
3917,5.3
3918,7.7
3919,5.3
3920,25.87
3921,11.3
3922,6.9
3923,4.5
3924,4.1
3925,23.87
3926,8.9
3927,7.3
3928,8.1
3929,16.5
3930,11.3
3931,11.7
3932,9.3
3933,18.9
3934,7.7
3935,24.1
3936,4.1
3937,30.27
3938,6.5
3939,6.5
3940,6.5
3941,5.7
3942,14.5
3943,6.9
3944,11.7
3945,5.3
3946,7.3
3947,6.1
3948,10.5
3949,8.9
3950,5.3
3951,6.9
3952,4.5
3953,4.5
3954,4.5
3955,11.7
3956,10.9
3957,6.1
3958,10.1
3959,25.7
3960,4.5
3961,6.1
3962,11.3
3963,10.9
3964,6.5
3965,16.1
3966,8.5
3967,4.5
3968,10.1
3969,5.7
3970,6.1
3971,5.7
3972,5.3
3973,7.7
3974,10.5
3975,11.3
3976,25.07
3977,10.1
3978,6.1
3979,10.5
3980,7.7
3981,15.3
3982,8.9
3983,7.7
3984,11.3
3985,10.1
3986,6.1
3987,29.47
3988,3.7
3989,7.7
3990,13.7
3991,4.5
3992,18.5
3993,6.5
3994,10.5
3995,6.9
3996,5.3
3997,8.5
3998,18.1
3999,18.5
4000,13.7
4001,3.7
4002,6.1
4003,4.1
4004,20.1
4005,5.3
4006,6.9
4007,18.9
4008,5.7
4009,9.3
4010,7.3
4011,7.3
4012,4.9
4013,5.3
4014,6.1
4015,5.7
4016,10.1
4017,8.5
4018,6.5
4019,6.9
4020,8.5
4021,8.5
4022,4.5
4023,6.5
4024,3.3
4025,8.5
4026,4.5
4027,10.9
4028,5.7
4029,12.9
4030,4.1
4031,9.3
4032,9.7
4033,4.1
4034,4.9
4035,30.67
4036,6.9
4037,8.9
4038,5.3
4039,8.5
4040,7.7
4041,4.1
4042,4.1
4043,6.5
4044,3.3
4045,8.9
4046,6.9
4047,8.1
4048,11.7
4049,5.7
4050,4.5
4051,14.1
4052,6.9
4053,4.5
4054,3.7
4055,6.9
4056,7.3
4057,5.3
4058,11.7
4059,9.3
4060,6.5
4061,6.5
4062,7.3
4063,11.3
4064,4.9
4065,7.7
4066,9.7
4067,7.3
4068,10.9
4069,7.7
4070,11.3
4071,5.7
4072,13.7
4073,11.7
4074,10.1
4075,7.7
4076,8.5
4077,49.57
4078,7.3
4079,6.1
4080,5.3
4081,14.5
4082,6.9
4083,7.7
4084,4.5
4085,5.3
4086,4.5
4087,8.1
4088,13.7
4089,4.1
4090,29.07
4091,4.9
4092,8.5
4093,8.9
4094,8.1
4095,25.3
4096,15.7
4097,13.3
4098,8.9
4099,6.9
4100,5.3
4101,9.7
4102,8.9
4103,14.1
4104,4.9
4105,12.9
4106,4.1
4107,5.7
4108,8.5
4109,7.7
4110,6.9
4111,8.9
4112,4.1
4113,15.7
4114,14.9
4115,8.9
4116,10.1
4117,6.1
4118,5.3
4119,6.5
4120,4.5
4121,9.3
4122,7.3
4123,12.5
4124,23.7
4125,4.1
4126,12.1
4127,4.9
4128,49.57
4129,12.5
4130,5.3
4131,6.5
4132,20.5
4133,10.5
4134,11.7
4135,10.1
4136,10.5
4137,6.9
4138,14.1
4139,8.5
4140,13.3
